"","jobId","industry","normTitle","normTitleCategory","descriptionCharacterLength","descriptionWordCount","experienceRequired","estimatedSalary","industry_dich","normTitle_dich","normTitleCategory_dich","experienceRequired_dich","mean_clicks"
"36660","job0990993",NA,"senior cnc machinist","manufacturing",5643,854,5,56000,0,1,1,1,19.1739130434783
"36661","job0991138",NA,"intern","uncategorized",3411,552,NA,61100,0,1,1,0,29
"36662","job0991157",NA,"paraprofessional","service",1687,252,1,37000,0,1,1,1,19.5882352941176
"36663","job0991169",NA,"product engineer","techsoftware",1303,208,NA,79700,0,1,1,0,29.7391304347826
"36664","job0991173",NA,"account executive","sales",1376,268,5,68100,0,1,1,1,12.55
"36665","job0991186",NA,"software engineer","techsoftware",1995,327,NA,112600,0,1,1,0,15.7619047619048
"36666","job0991187",NA,"software architect","techsoftware",1705,276,10,130600,0,1,1,1,18.8695652173913
"36667","job0991201",NA,"childcare assistant","childcare",691,125,NA,28200,0,1,1,0,13.7391304347826
"36668","job0991243",NA,"shift leader","management",2640,429,1,25500,0,1,1,1,13.7391304347826
"36669","job0991288",NA,"cook","food",2013,332,NA,26500,0,1,1,0,18.2
"36670","job0991333",NA,"general manager","management",3374,562,2,59600,0,1,1,1,15.1428571428571
"36671","job0991376",NA,"rural carrier associate","driver",7154,1120,2,36200,0,1,1,1,35.6190476190476
"36672","job0991377",NA,"controls engineer","engelectric",1699,297,3,85600,0,1,1,1,26.8260869565217
"36673","job0991398","PHARMACEUTICALS","pharmacist","pharmacy",3014,432,2,99600,1,1,1,1,3
"36674","job0991414",NA,"senior service technician","install",4658,710,0.5,35800,0,1,1,1,15.2173913043478
"36675","job0991428",NA,NA,NA,3720,524,10,89700,0,0,0,1,18.3809523809524
"36676","job0991442",NA,"planner/scheduler","admin",6477,954,3,52000,0,1,1,1,21.8947368421053
"36677","job0991520",NA,NA,NA,779,190,NA,21500,0,0,0,0,11.2941176470588
"36678","job0991552",NA,NA,NA,6787,1009,10,151200,0,0,0,1,8.5
"36679","job0991602",NA,"babysitter/nanny","childcare",142,38,1,27800,0,1,1,1,18.9130434782609
"36680","job0991642",NA,"senior customer service representative","customer",2154,281,1,32700,0,1,1,1,13.9565217391304
"36681","job0991775",NA,"service manager","management",2936,488,2,61500,0,1,1,1,20.0952380952381
"36682","job0991812",NA,"admissions advisor","admin",2209,425,NA,36500,0,1,1,0,32.1304347826087
"36683","job0991903",NA,"inventory specialist","retail",1000,183,NA,28400,0,1,1,0,36.7142857142857
"36684","job0991912",NA,"receptionist","admin",1318,264,NA,28100,0,1,1,0,85.1538461538462
"36685","job0991915",NA,"site supervisor","management",2371,396,4,37900,0,1,1,1,64.7142857142857
"36686","job0991968",NA,"laborer","construction",3841,580,NA,31200,0,1,1,0,20.1428571428571
"36687","job0991986",NA,"electrician","install",3708,623,12,56600,0,1,1,1,21.6521739130435
"36688","job0992010",NA,"electrician","install",1892,265,2,52400,0,1,1,1,41.7391304347826
"36689","job0992045",NA,"tutor","education",1563,292,NA,48300,0,1,1,0,15
"36690","job0992068",NA,"senior branch manager","retail",3324,476,2,44600,0,1,1,1,14.2608695652174
"36691","job0992126",NA,"data entry clerk","admin",294,47,1,27500,0,1,1,1,159.666666666667
"36692","job0992139",NA,"software architect","techsoftware",955,156,NA,124400,0,1,1,0,33.5
"36693","job0992154",NA,"machinist","manufacturing",1473,243,2,33300,0,1,1,1,13.9565217391304
"36694","job0992229",NA,"tester","uncategorized",903,126,NA,37300,0,1,1,0,18.125
"36695","job0992376",NA,"event coordinator","admin",3759,571,NA,49400,0,1,1,0,85.8260869565217
"36696","job0992387",NA,"restaurant manager","food",3089,524,NA,60500,0,1,1,0,13.2666666666667
"36697","job0992401",NA,"customer service representative","customer",1588,265,1,30800,0,1,1,1,342
"36698","job0992495",NA,"development operations engineer","techsoftware",1017,147,8,106400,0,1,1,1,49.6086956521739
"36699","job0992545",NA,"telecommunications manager","engelectric",3055,452,10,89400,0,1,1,1,28.9130434782609
"36700","job0992555",NA,"recovery specialist","customer",1629,285,1,57100,0,1,1,1,16.9565217391304
"36701","job0992559",NA,"route supervisor","transport",4043,621,NA,30000,0,1,1,0,34.2608695652174
"36702","job0992590",NA,"food and beverage manager","food",5795,935,5,66400,0,1,1,1,14.4545454545455
"36703","job0992613",NA,"line cook","food",1919,399,1,26100,0,1,1,1,13.95
"36704","job0992622",NA,"pediatric nurse practitioner","mednurse",6610,992,4,93500,0,1,1,1,27.695652173913
"36705","job0992645",NA,"product owner","techsoftware",4048,620,NA,96200,0,1,1,0,23.9090909090909
"36706","job0992648",NA,"data scientist","math",3340,484,5,116600,0,1,1,1,46.3913043478261
"36707","job0992692",NA,"registered nurse","mednurse",2284,364,2,76200,0,1,1,1,20.7391304347826
"36708","job0992715",NA,"vice president of engineering","management",1786,286,5,142100,0,1,1,1,23.7391304347826
"36709","job0992736","HEALTH_CARE","senior auditor","accounting",4446,622,2,42200,1,1,1,1,21.4
"36710","job0992751",NA,"school nurse","mednurse",2686,410,1,67000,0,1,1,1,14.6666666666667
"36711","job0992761","HEALTH_CARE","healthcare manager","medinfo",3690,635,5,71300,1,1,1,1,17.7826086956522
"36712","job0992830",NA,"housekeeper","sanitation",2623,468,NA,23000,0,1,1,0,19.5217391304348
"36713","job0992848",NA,"instructional assistant","education",10857,1540,NA,39500,0,1,1,0,23
"36714","job0992878",NA,"director of marketing","marketing",747,114,1,103100,0,1,1,1,26.5
"36715","job0992887","HUMAN_RESOURCES_AND_STAFFING","forklift operator","warehouse",1083,221,1,26100,1,1,1,1,21.2272727272727
"36716","job0992902",NA,"laboratory manager","management",1919,316,NA,67900,0,1,1,0,41.3478260869565
"36717","job0992919",NA,"reliability engineer","techsoftware",1547,280,3,112200,0,1,1,1,17.695652173913
"36718","job0992920","HUMAN_RESOURCES_AND_STAFFING","executive assistant","admin",1425,197,3,43500,1,1,1,1,37.4117647058824
"36719","job0992973",NA,"kitchen team member","food",2924,542,NA,26300,0,1,1,0,12
"36720","job0992987",NA,"kitchen team member","food",2934,534,NA,26500,0,1,1,0,4
"36721","job0993005",NA,"kitchen team member","food",2910,476,NA,26500,0,1,1,0,6
"36722","job0993006",NA,"investment banking analyst","finance",2338,415,NA,37400,0,1,1,0,74.6521739130435
"36723","job0993016",NA,"graphic designer","media",1168,251,NA,57700,0,1,1,0,30.5384615384615
"36724","job0993028",NA,"bookseller","retail",3172,554,NA,24200,0,1,1,0,22.375
"36725","job0993051","RETAIL","consultant","management",1948,316,NA,24200,1,1,1,0,23.6666666666667
"36726","job0993074",NA,"sterile processing technician","medtech",4617,693,2,37200,0,1,1,1,21.15
"36727","job0993077",NA,"ultrasonographer","medtech",2112,350,2,50400,0,1,1,1,25.1052631578947
"36728","job0993078",NA,"registered nurse","mednurse",3661,586,2,80200,0,1,1,1,20
"36729","job0993081",NA,"field technician","install",1604,269,2,44300,0,1,1,1,22.1333333333333
"36730","job0993082",NA,"environmental specialist","science",4778,671,4,86600,0,1,1,1,16.5
"36731","job0993092",NA,"environmental specialist","science",2761,444,NA,42300,0,1,1,0,14.1538461538462
"36732","job0993094",NA,"registered nurse ii","mednurse",3282,512,1,79200,0,1,1,1,15.5
"36733","job0993097",NA,"licensed vocational nurse","mednurse",6172,841,1,54100,0,1,1,1,14.7368421052632
"36734","job0993103",NA,"physical therapist","therapy",4737,693,NA,124900,0,1,1,0,15.4705882352941
"36735","job0993110",NA,"customer service representative","customer",1930,363,1,29600,0,1,1,1,51.4782608695652
"36736","job0993157","HEALTH_CARE","licensed clinical social worker","service",1369,243,NA,64700,1,1,1,0,17
"36737","job0993174",NA,"automotive mechanic","install",4578,757,NA,44700,0,1,1,0,16.2
"36738","job0993175",NA,"automotive mechanic","install",4551,773,NA,44700,0,1,1,0,11.6190476190476
"36739","job0993199",NA,"technical support","techhelp",1087,160,1,54300,0,1,1,1,28.2727272727273
"36740","job0993213",NA,"guest service agent","customer",4655,707,NA,29600,0,1,1,0,13.6666666666667
"36741","job0993214",NA,"ticket sales","customer",3024,511,1,24200,0,1,1,1,13.625
"36742","job0993215",NA,"attendant","customer",4080,625,NA,21000,0,1,1,0,8.38461538461539
"36743","job0993247",NA,"marketing intern","marketing",2327,352,1,33000,0,1,1,1,33.3913043478261
"36744","job0993262",NA,"hvac installer","install",3836,684,4,48300,0,1,1,1,12.0909090909091
"36745","job0993266",NA,"software engineer","techsoftware",676,156,1,55000,0,1,1,1,20.0869565217391
"36746","job0993327",NA,"senior design engineer","techinfo",3179,487,2,113800,0,1,1,1,17.6666666666667
"36747","job0993336",NA,"line cook","food",1185,196,2,32900,0,1,1,1,17.9565217391304
"36748","job0993354",NA,"clinical trial administrator","science",3452,457,1,73200,0,1,1,1,53
"36749","job0993361",NA,"accounts receivable clerk","accounting",1973,318,NA,51400,0,1,1,0,42.8666666666667
"36750","job0993365","HUMAN_RESOURCES_AND_STAFFING","senior accountant","accounting",885,170,5,66300,1,1,1,1,14.1739130434783
"36751","job0993417",NA,"nurse","mednurse",1247,236,1,77600,0,1,1,1,117.2
"36752","job0993452",NA,"safety supervisor","protective",3012,495,5,88800,0,1,1,1,27.7826086956522
"36753","job0993489",NA,"line cook","food",1255,205,2,32900,0,1,1,1,18.1818181818182
"36754","job0993514","HEALTH_CARE","collector","customer",3493,563,2,32300,1,1,1,1,24.5714285714286
"36755","job0993517",NA,"van driver","driver",1319,219,NA,23300,0,1,1,0,16
"36756","job0993533",NA,"underwriter","insurance",815,174,3,79200,0,1,1,1,19.2608695652174
"36757","job0993554",NA,"caterer","food",2279,467,NA,29200,0,1,1,0,25.5
"36758","job0993571",NA,"assistant manager","management",6613,983,NA,42100,0,1,1,0,12.0952380952381
"36759","job0993572",NA,"shift manager","management",5003,766,NA,35000,0,1,1,0,3
"36760","job0993585",NA,"server/cashier","food",4376,727,NA,19400,0,1,1,0,11
"36761","job0993600",NA,"shift manager","management",5010,803,NA,35000,0,1,1,0,18.1428571428571
"36762","job0993637",NA,"sushi chef","food",200,118,1,55200,0,1,1,1,14.9130434782609
"36763","job0993643",NA,"team leader","management",2783,430,2,54400,0,1,1,1,26
"36764","job0993661",NA,"barista","food",2643,411,NA,29600,0,1,1,0,26.4347826086957
"36765","job0993681",NA,"security officer","protective",4408,692,NA,32200,0,1,1,0,9
"36766","job0993684","HUMAN_RESOURCES_AND_STAFFING","leasing agent","realestate",1196,239,NA,35000,1,1,1,0,18.3333333333333
"36767","job0993686",NA,"team leader","management",1730,351,NA,43400,0,1,1,0,26.6521739130435
"36768","job0993696",NA,"music teacher","education",984,189,NA,47500,0,1,1,0,38.6521739130435
"36769","job0993799",NA,"brand manager","marketing",1821,331,NA,79100,0,1,1,0,27.5
"36770","job0993817",NA,"senior mechanical designer","engmech",2623,381,2,84000,0,1,1,1,32.0454545454545
"36771","job0993839",NA,"home health aide","mednurse",2320,434,1,22800,0,1,1,1,13.9473684210526
"36772","job0993843",NA,"licensed vocational nurse","mednurse",2148,352,1,54000,0,1,1,1,14.1363636363636
"36773","job0993861","RETAIL","assistant store manager","retail",3365,516,1,39500,1,1,1,1,18.55
"36774","job0993896",NA,"customer service representative","customer",2344,370,NA,43400,0,1,1,0,29.8
"36775","job0993908",NA,"client services specialist","admin",5472,816,3,57200,0,1,1,1,27.5454545454545
"36776","job0993943",NA,"bakery manager","food",2297,368,NA,23800,0,1,1,0,81.125
"36777","job0993971",NA,"material handler","warehouse",1769,285,NA,28100,0,1,1,0,17
"36778","job0994020","CONSULTING_AND_BUSINESS_SERVICES,HEALTH_CARE","travel nurse","mednurse",1495,307,1,85300,1,1,1,1,18.25
"36779","job0994023",NA,"shift manager","management",882,205,1,33900,0,1,1,1,3
"36780","job0994048",NA,"gardener","install",1770,275,1,27400,0,1,1,1,26.3636363636364
"36781","job0994054",NA,"department manager","uncategorized",1812,297,NA,65600,0,1,1,0,15.047619047619
"36782","job0994060",NA,"shift manager","management",1401,203,NA,46800,0,1,1,0,11.2307692307692
"36783","job0994069",NA,"store manager","retail",2029,343,2,52400,0,1,1,1,21.9545454545455
"36784","job0994070",NA,"crew member","uncategorized",934,169,NA,19500,0,1,1,0,17.2857142857143
"36785","job0994086",NA,"maintenance person","install",962,147,NA,35800,0,1,1,0,17.8181818181818
"36786","job0994153",NA,"diesel mechanic","install",38,13,NA,47800,0,1,1,0,12.1
"36787","job0994176",NA,"speech language pathologist","therapy",853,128,NA,69700,0,1,1,0,13
"36788","job0994180","HEALTH_CARE","registered nurse - emergency room","mednurse",604,97,3,81000,1,1,1,1,12.3333333333333
"36789","job0994234",NA,"registered nurse - icu","mednurse",438,60,NA,85800,0,1,1,0,5
"36790","job0994247",NA,"registered nurse - icu","mednurse",410,128,NA,85800,0,1,1,0,2
"36791","job0994250",NA,"registered nurse - icu","mednurse",430,89,NA,85800,0,1,1,0,18
"36792","job0994276",NA,"compensation manager","hr",2942,479,6,102200,0,1,1,1,16.95
"36793","job0994280",NA,"senior software engineer","techsoftware",4023,627,4,121300,0,1,1,1,14.3333333333333
"36794","job0994282",NA,"senior product manager","techsoftware",3948,638,2,114500,0,1,1,1,17.0454545454545
"36795","job0994291",NA,"support coordinator","service",3704,621,2,48000,0,1,1,1,14.4
"36796","job0994323",NA,"babysitter/nanny","childcare",486,98,NA,30900,0,1,1,0,24.6818181818182
"36797","job0994329",NA,"housekeeper","sanitation",126,29,NA,43200,0,1,1,0,14.9090909090909
"36798","job0994384",NA,"guest service agent","customer",1183,254,NA,29600,0,1,1,0,53.9333333333333
"36799","job0994404",NA,"automotive technician","install",12964,1842,2,47600,0,1,1,1,18.4
"36800","job0994414",NA,"consultant","management",349,113,NA,62700,0,1,1,0,14.9473684210526
"36801","job0994457",NA,"full stack developer","techsoftware",3373,586,5,118600,0,1,1,1,16.5
"36802","job0994471",NA,"benefit specialist","hr",3447,526,4,49400,0,1,1,1,22.5
"36803","job0994474",NA,"senior director of product management","techsoftware",3622,564,5,120700,0,1,1,1,14.6666666666667
"36804","job0994539",NA,"healthcare manager","medinfo",2805,422,3,75600,0,1,1,1,21.375
"36805","job0994629",NA,"credit analyst","accounting",2575,417,5,74200,0,1,1,1,20.8
"36806","job0994632",NA,"registered nurse","mednurse",714,110,NA,81500,0,1,1,0,13.2857142857143
"36807","job0994677",NA,"speech language pathologist","therapy",1242,232,NA,62400,0,1,1,0,15.3
"36808","job0994695",NA,"esthetician","personal",2090,357,NA,37700,0,1,1,0,14
"36809","job0994805",NA,"quality control inspector","install",2008,322,2,32000,0,1,1,1,23
"36810","job0994858",NA,"technical consultant","techinfo",1165,173,10,93500,0,1,1,1,17.95
"36811","job0994951",NA,"developer","techsoftware",3380,491,NA,107100,0,1,1,0,17.6666666666667
"36812","job0995010",NA,"nursing assistant","mednurse",884,203,NA,30500,0,1,1,0,19.7619047619048
"36813","job0995012",NA,"order entry clerk","admin",2525,379,1,32000,0,1,1,1,123.666666666667
"36814","job0995052",NA,"customer support representative","customer",4037,630,NA,31700,0,1,1,0,12
"36815","job0995097",NA,"salon manager","personal",1179,191,NA,42600,0,1,1,0,19.0909090909091
"36816","job0995115",NA,"merchandising associate","retail",956,135,NA,28400,0,1,1,0,26.2666666666667
"36817","job0995116",NA,"cnc programmer","manufacturing",215,102,4,60100,0,1,1,1,17
"36818","job0995135",NA,"tutor","education",1295,236,NA,48400,0,1,1,0,15.6666666666667
"36819","job0995167",NA,"bartender","food",651,171,NA,24400,0,1,1,0,29.9090909090909
"36820","job0995188",NA,"intern","uncategorized",3413,559,NA,61100,0,1,1,0,28
"36821","job0995213","HUMAN_RESOURCES_AND_STAFFING","marketing intern","marketing",1756,285,1,22100,1,1,1,1,32.2631578947368
"36822","job0995220",NA,"clinical liaison","service",3143,511,2,67400,0,1,1,1,34.2727272727273
"36823","job0995247",NA,"housekeeper","sanitation",2507,408,NA,23600,0,1,1,0,36.3181818181818
"36824","job0995253",NA,"plumber / pipefitter","construction",210,105,5,41300,0,1,1,1,39.1363636363636
"36825","job0995291",NA,"assistant","uncategorized",981,154,NA,23400,0,1,1,0,98.2272727272727
"36826","job0995332",NA,"laborer","construction",1467,280,NA,20000,0,1,1,0,46.1363636363636
"36827","job0995520",NA,"home health aide","mednurse",2522,444,3,93600,0,1,1,1,27.8
"36828","job0995533","HUMAN_RESOURCES_AND_STAFFING","assembler","manufacturing",939,193,NA,31400,1,1,1,0,18.4761904761905
"36829","job0995538",NA,"line cook/prep cook","food",3067,499,NA,26700,0,1,1,0,15.2857142857143
"36830","job0995556",NA,"dishwasher","food",2036,351,NA,24600,0,1,1,0,58
"36831","job0995642",NA,"teacher's aide","education",705,136,NA,32400,0,1,1,0,60.8636363636364
"36832","job0995643",NA,"nursing assistant","mednurse",1001,225,NA,39100,0,1,1,0,41.9090909090909
"36833","job0995654","RETAIL","seasonal associate","uncategorized",5538,867,NA,24200,1,1,1,0,18.5263157894737
"36834","job0995697","HEALTH_CARE","registered nurse - operating room","mednurse",2369,424,1,84900,1,1,1,1,14.65
"36835","job0995706",NA,"clinician","medtech",6763,936,1,59800,0,1,1,1,31.8125
"36836","job0995708",NA,"studio manager","management",3152,583,2,49400,0,1,1,1,18.2
"36837","job0995716",NA,"physical therapist","therapy",2297,340,2,123300,0,1,1,1,13.952380952381
"36838","job0995763",NA,"receptionist","admin",1424,231,NA,28900,0,1,1,0,15.0952380952381
"36839","job0995851",NA,"engineer","uncategorized",1182,161,0,59100,0,1,1,1,20.9545454545455
"36840","job0995853",NA,NA,NA,279,99,NA,36500,0,0,0,0,32.1875
"36841","job0995855",NA,"digital designer","media",2102,363,7,64500,0,1,1,1,21.2272727272727
"36842","job0995888",NA,"desktop support technician","customer",2728,396,NA,51500,0,1,1,0,31.2272727272727
"36843","job0995904",NA,"auditor","accounting",4162,646,1,48100,0,1,1,1,16.3181818181818
"36844","job0995921",NA,"registered nurse - operating room","mednurse",803,199,2,83300,0,1,1,1,18
"36845","job0995956",NA,"assistant manager","management",2121,358,NA,42700,0,1,1,0,12.4545454545455
"36846","job0995972",NA,"surgical technician","medtech",2288,339,2,45800,0,1,1,1,15.5
"36847","job0995973",NA,"it security specialist","techinfo",1264,238,NA,90100,0,1,1,0,15.5384615384615
"36848","job0995992",NA,"packaging supervisor","manufacturing",2416,401,0,62200,0,1,1,1,15.2857142857143
"36849","job0995997",NA,"truck driver","driver",2062,418,2,50200,0,1,1,1,16.0833333333333
"36850","job0995999",NA,"psychiatric-mental health nurse practitioner","mednurse",1572,305,0,108100,0,1,1,1,12.5789473684211
"36851","job0996013",NA,"restaurant manager","food",1942,384,3,58300,0,1,1,1,18.6818181818182
"36852","job0996040",NA,"entry level recruiter","hr",3651,575,NA,51000,0,1,1,0,19.3181818181818
